StopCount,StopCountDrugs,LSOA21CD,Borough,PopulationLSOA,EthnicMinority,IncomeDomainScore,CrimeSum,DrugCrimeSum,MeanHousePrice,PoliceDept
10.0,5.0,E01003701,Redbridge,2053,63.42,0.095,304.0,10.0,504416.0,London
21.0,6.0,E01003702,Redbridge,2251,44.02,0.113,182.0,3.0,370456.0,London
9.0,4.0,E01003703,Redbridge,2653,47.12,0.093,117.0,4.0,703878.0,London
17.0,9.0,E01003704,Redbridge,2033,50.91,0.128,184.0,3.0,415125.0,London
9.0,6.0,E01003705,Redbridge,2417,55.44,0.103,231.0,5.0,479842.0,London
1.0,1.0,E01003706,Redbridge,1706,57.62,0.152,58.0,2.0,388832.0,London
10.0,2.0,E01003707,Redbridge,1527,70.07,0.127,88.0,,553078.0,London
3.0,3.0,E01003708,Redbridge,2067,64.44,0.221,158.0,7.0,422027.0,London
5.0,5.0,E01003709,Redbridge,1768,66.46,0.071,87.0,,559338.0,London
10.0,5.0,E01003710,Redbridge,1520,68.49,0.078,110.0,1.0,524334.0,London
48.0,22.0,E01003711,Redbridge,1913,60.9,0.114,176.0,6.0,533069.0,London
,,E01003712,Redbridge,1499,65.84,0.297,87.0,10.0,477826.0,London
6.0,5.0,E01003713,Redbridge,1885,81.8,0.149,130.0,8.0,495776.0,London
82.0,65.0,E01003714,Redbridge,2424,80.65,0.139,347.0,15.0,465157.0,London
23.0,14.0,E01003715,Redbridge,2215,84.33,0.145,139.0,5.0,541541.0,London
24.0,17.0,E01003716,Redbridge,1813,77.94,0.147,242.0,14.0,431515.0,London
33.0,30.0,E01003718,Redbridge,2005,78.65,0.136,132.0,8.0,468446.0,London
34.0,28.0,E01003719,Redbridge,2403,81.94,0.164,342.0,18.0,521197.0,London
38.0,30.0,E01003513,Newham,1564,45.4,0.111,251.0,10.0,374303.0,London
15.0,12.0,E01003720,Redbridge,1919,39.13,0.212,236.0,3.0,397602.0,London
5.0,2.0,E01003721,Redbridge,1895,49.76,0.112,206.0,7.0,418785.0,London
11.0,5.0,E01003722,Redbridge,2418,48.8,0.177,196.0,5.0,360796.0,London
4.0,4.0,E01003723,Redbridge,1912,37.24,0.187,156.0,3.0,382012.0,London
,,E01003724,Redbridge,1485,40.94,0.11,66.0,2.0,447649.0,London
6.0,3.0,E01003725,Redbridge,1762,34.28,0.19,168.0,7.0,359326.0,London
19.0,7.0,E01003726,Redbridge,2524,47.7,0.202,223.0,2.0,382506.0,London
1.0,0.0,E01003727,Redbridge,1784,36.77,0.195,141.0,1.0,392474.0,London
38.0,20.0,E01003729,Redbridge,1782,85.41,0.203,420.0,20.0,409000.0,London
,,E01003730,Redbridge,1838,86.18,0.182,79.0,1.0,420968.0,London
16.0,10.0,E01003731,Redbridge,1412,86.83,0.206,175.0,5.0,384342.0,London
29.0,18.0,E01003732,Redbridge,1834,80.43,0.257,182.0,10.0,249433.0,London
38.0,30.0,E01003733,Redbridge,1836,84.53,0.184,249.0,12.0,373786.0,London
14.0,10.0,E01003734,Redbridge,1836,82.57,0.165,226.0,8.0,425744.0,London
29.0,20.0,E01003735,Redbridge,2111,82.8,0.3,249.0,11.0,279690.0,London
3.0,3.0,E01003514,Newham,1660,54.16,0.198,243.0,11.0,429800.0,London
59.0,48.0,E01003515,Newham,2109,60.41,0.284,401.0,23.0,365655.0,London
13.0,5.0,E01003516,Newham,1891,64.04,0.25,189.0,9.0,,London
13.0,4.0,E01003517,Newham,1884,63.64,0.284,216.0,9.0,348762.0,London
60.0,40.0,E01003518,Newham,1639,49.48,0.118,134.0,5.0,426192.0,London
10.0,8.0,E01003519,Newham,1624,55.85,0.163,130.0,5.0,439190.0,London
377.0,319.0,E01003520,Newham,1981,82.99,0.147,678.0,18.0,448299.0,London
91.0,73.0,E01003521,Newham,2173,79.48,0.1,1316.0,89.0,387696.0,London
4.0,4.0,E01003522,Newham,1854,83.06,0.183,90.0,5.0,340200.0,London
151.0,133.0,E01003523,Newham,2462,64.74,0.183,534.0,22.0,356872.0,London
4.0,4.0,E01003524,Newham,1930,82.64,0.147,141.0,6.0,399800.0,London
130.0,75.0,E01003525,Newham,2075,86.84,0.149,280.0,13.0,396122.0,London
13.0,13.0,E01003526,Newham,1882,83.05,0.168,195.0,14.0,373942.0,London
108.0,97.0,E01003527,Newham,1824,68.97,0.092,262.0,15.0,470446.0,London
15.0,10.0,E01003528,Newham,1357,87.55,0.212,54.0,12.0,,London
5.0,3.0,E01003529,Newham,2415,89.9,0.149,179.0,4.0,482214.0,London
,,E01003530,Newham,1892,78.81,0.142,86.0,2.0,491770.0,London
200.0,163.0,E01003531,Newham,2254,87.58,0.183,329.0,36.0,,London
10.0,5.0,E01003532,Newham,2309,87.61,0.152,101.0,3.0,472600.0,London
15.0,9.0,E01003533,Newham,2316,89.21,0.158,142.0,17.0,417200.0,London
6.0,0.0,E01003534,Newham,2323,90.01,0.146,193.0,11.0,405225.0,London
24.0,15.0,E01003535,Newham,1858,68.78,0.259,278.0,12.0,393179.0,London
4.0,1.0,E01003536,Newham,2116,72.21,0.178,156.0,10.0,396863.0,London
8.0,6.0,E01003537,Newham,2159,66.98,0.144,161.0,3.0,431170.0,London
7.0,3.0,E01003538,Newham,2135,66.6,0.189,176.0,3.0,368130.0,London
11.0,3.0,E01003539,Newham,2513,66.41,0.166,188.0,2.0,422642.0,London
29.0,15.0,E01003540,Newham,2029,69.05,0.218,241.0,9.0,332286.0,London
13.0,6.0,E01003541,Newham,2026,68.16,0.155,162.0,3.0,379798.0,London
19.0,15.0,E01003542,Newham,2236,80.95,0.21,164.0,3.0,382249.0,London
76.0,40.0,E01003543,Newham,2332,55.49,0.142,339.0,13.0,642793.0,London
17.0,4.0,E01003544,Newham,1809,60.7,0.134,346.0,8.0,487792.0,London
45.0,34.0,E01003545,Newham,1753,61.04,0.149,147.0,4.0,523079.0,London
57.0,29.0,E01003546,Newham,1790,68.66,0.202,175.0,15.0,468716.0,London
2.0,2.0,E01003547,Newham,1954,45.14,0.102,170.0,4.0,638982.0,London
39.0,27.0,E01003548,Newham,2247,54.25,0.12,162.0,10.0,500477.0,London
51.0,26.0,E01003549,Newham,2121,59.74,0.145,242.0,15.0,413852.0,London
43.0,39.0,E01003550,Newham,1777,64.15,0.169,114.0,4.0,580411.0,London
9.0,7.0,E01003551,Newham,1832,61.95,0.173,198.0,6.0,470026.0,London
11.0,7.0,E01003552,Newham,1596,69.55,0.175,109.0,7.0,446812.0,London
37.0,28.0,E01003553,Newham,2021,70.95,0.231,332.0,21.0,380437.0,London
58.0,46.0,E01003554,Newham,1898,52.79,0.108,138.0,4.0,518142.0,London
1.0,0.0,E01003555,Newham,1884,83.01,0.13,96.0,6.0,886110.0,London
30.0,15.0,E01003556,Newham,1967,80.12,0.255,352.0,6.0,621120.0,London
34.0,26.0,E01003557,Newham,1954,72.26,0.203,213.0,7.0,530730.0,London
43.0,35.0,E01003558,Newham,1714,81.33,0.217,356.0,19.0,418796.0,London
62.0,42.0,E01003559,Newham,2385,51.15,0.104,248.0,11.0,433160.0,London
,,E01003560,Newham,1677,85.45,0.177,114.0,5.0,483422.0,London
14.0,6.0,E01003561,Newham,1717,89.92,0.141,130.0,5.0,484000.0,London
12.0,11.0,E01003562,Newham,2103,87.87,0.144,125.0,2.0,397600.0,London
3.0,2.0,E01003736,Redbridge,2041,69.62,0.191,135.0,3.0,427177.0,London
12.0,6.0,E01003827,Richmond upon Thames,1934,16.65,0.07,141.0,6.0,608307.0,London
,,E01003563,Newham,2620,88.36,0.165,82.0,3.0,381600.0,London
,,E01003621,Newham,1656,79.17,0.147,109.0,4.0,400286.0,London
1.0,1.0,E01003787,Redbridge,1646,81.23,0.107,107.0,3.0,484650.0,London
6.0,5.0,E01034226,Newham,1415,56.54,,1.0,,,London
,,E01034227,Newham,1576,72.34,,,,,London
,,E01034228,Newham,1347,54.49,,1.0,,,London
12.0,8.0,E01034229,Newham,1408,53.27,,3.0,,,London
,,E01034230,Newham,1243,50.93,,5.0,,,London
,,E01034231,Newham,1340,54.7,,,,,London
54.0,32.0,E01003638,Redbridge,1909,66.11,0.139,211.0,5.0,447454.0,London
16.0,13.0,E01003639,Redbridge,2259,61.49,0.126,260.0,11.0,387997.0,London
120.0,75.0,E01003640,Redbridge,1959,67.84,0.091,185.0,13.0,447825.0,London
5.0,2.0,E01003641,Redbridge,2035,77.4,0.12,164.0,5.0,534047.0,London
8.0,4.0,E01003642,Redbridge,1770,71.75,0.127,137.0,2.0,457567.0,London
3.0,1.0,E01003643,Redbridge,2271,68.6,0.075,91.0,1.0,482237.0,London
9.0,8.0,E01003644,Redbridge,1655,77.28,0.093,143.0,4.0,524052.0,London
28.0,18.0,E01003645,Redbridge,2788,74.21,0.107,303.0,10.0,415203.0,London
21.0,10.0,E01003646,Redbridge,1918,76.96,0.094,248.0,10.0,441752.0,London
96.0,74.0,E01003647,Redbridge,1971,77.42,0.088,141.0,5.0,470531.0,London
6.0,4.0,E01003648,Redbridge,1509,62.62,0.063,119.0,1.0,654640.0,London
,,E01003649,Redbridge,1673,79.08,0.084,41.0,2.0,508708.0,London
16.0,14.0,E01003650,Redbridge,1778,69.29,0.134,125.0,8.0,496481.0,London
7.0,4.0,E01003651,Redbridge,1518,77.34,0.081,79.0,1.0,597898.0,London
27.0,22.0,E01003652,Redbridge,1618,74.41,0.066,61.0,,603934.0,London
15.0,9.0,E01003653,Redbridge,2160,71.99,0.093,326.0,6.0,443494.0,London
2.0,0.0,E01003654,Redbridge,1704,43.31,0.125,83.0,,515209.0,London
3.0,1.0,E01003655,Redbridge,1567,32.16,0.063,137.0,4.0,571247.0,London
5.0,4.0,E01003656,Redbridge,1558,31.19,0.161,130.0,1.0,406933.0,London
6.0,3.0,E01003657,Redbridge,2165,34.04,0.072,274.0,8.0,421113.0,London
3.0,3.0,E01003658,Redbridge,1720,44.77,0.162,115.0,2.0,459869.0,London
13.0,10.0,E01003659,Redbridge,1756,42.54,0.068,121.0,5.0,512273.0,London
2.0,1.0,E01003660,Redbridge,1776,27.93,0.035,83.0,2.0,554406.0,London
27.0,16.0,E01003661,Redbridge,2230,70.04,0.139,162.0,6.0,439457.0,London
26.0,11.0,E01003662,Redbridge,2143,69.95,0.135,238.0,7.0,348543.0,London
34.0,17.0,E01003663,Redbridge,1956,69.43,0.133,180.0,5.0,413091.0,London
1.0,0.0,E01003664,Redbridge,1916,72.18,0.13,116.0,2.0,440919.0,London
4.0,4.0,E01003665,Redbridge,1709,71.5,0.097,53.0,4.0,457546.0,London
17.0,13.0,E01003666,Redbridge,2906,73.23,0.161,292.0,9.0,337927.0,London
23.0,15.0,E01003668,Redbridge,1717,30.75,0.063,188.0,2.0,601591.0,London
22.0,12.0,E01003669,Redbridge,1546,29.43,0.028,113.0,1.0,580769.0,London
1.0,0.0,E01003670,Redbridge,1535,35.9,0.067,70.0,,783075.0,London
4.0,3.0,E01003671,Redbridge,1556,33.03,0.029,68.0,3.0,703394.0,London
7.0,6.0,E01003672,Redbridge,1696,44.63,0.142,110.0,5.0,352477.0,London
37.0,21.0,E01003673,Redbridge,1916,35.75,0.041,145.0,3.0,507052.0,London
17.0,13.0,E01003674,Redbridge,2425,43.84,0.06,342.0,7.0,446795.0,London
9.0,5.0,E01003675,Redbridge,1720,81.05,0.091,167.0,6.0,504138.0,London
4.0,1.0,E01003676,Redbridge,1941,82.79,0.077,101.0,3.0,662646.0,London
9.0,8.0,E01003677,Redbridge,1807,77.86,0.064,174.0,2.0,670891.0,London
5.0,2.0,E01003678,Redbridge,1640,80.79,0.073,51.0,2.0,711895.0,London
6.0,3.0,E01003679,Redbridge,1760,83.75,0.067,88.0,3.0,654352.0,London
20.0,13.0,E01003680,Redbridge,1666,78.69,0.066,182.0,9.0,577142.0,London
40.0,25.0,E01003681,Redbridge,2023,74.39,0.13,179.0,5.0,416289.0,London
2.0,1.0,E01003682,Redbridge,1861,85.44,0.068,93.0,1.0,610949.0,London
47.0,32.0,E01003788,Redbridge,1834,78.84,0.15,535.0,19.0,385404.0,London
12.0,7.0,E01003789,Redbridge,1424,38.2,0.041,102.0,3.0,1014086.0,London
4.0,2.0,E01003790,Redbridge,1502,38.55,0.108,122.0,3.0,818713.0,London
24.0,18.0,E01003791,Redbridge,1498,31.84,0.042,105.0,3.0,978208.0,London
4.0,4.0,E01003792,Redbridge,1427,30.9,0.055,77.0,2.0,935062.0,London
39.0,36.0,E01003793,Redbridge,1580,44.05,0.161,158.0,7.0,528100.0,London
34.0,30.0,E01003794,Redbridge,1548,33.79,0.06,95.0,3.0,778460.0,London
23.0,18.0,E01003795,Redbridge,1237,32.26,0.032,135.0,3.0,1082716.0,London
25.0,22.0,E01003796,Redbridge,1576,37.56,0.055,88.0,2.0,918715.0,London
50.0,28.0,E01032581,Redbridge,1929,63.14,0.189,201.0,5.0,330441.0,London
129.0,75.0,E01033589,Redbridge,1954,88.74,0.061,813.0,27.0,438108.0,London
9.0,9.0,E01033590,Redbridge,1248,73.4,0.131,61.0,,300886.0,London
304.0,169.0,E01033591,Redbridge,2974,77.94,0.201,457.0,21.0,356107.0,London
8.0,5.0,E01033592,Redbridge,1982,73.61,0.14,95.0,1.0,367698.0,London
7.0,7.0,E01034480,Redbridge,1345,86.54,,5.0,,,London
14.0,12.0,E01034481,Redbridge,1707,87.05,,6.0,1.0,,London
71.0,65.0,E01034482,Redbridge,1080,83.7,,9.0,,,London
169.0,143.0,E01034483,Redbridge,1422,85.09,,17.0,1.0,,London
217.0,150.0,E01034484,Redbridge,1707,81.61,,9.0,2.0,,London
4.0,3.0,E01003797,Richmond upon Thames,1424,10.32,0.029,109.0,,2734264.0,London
2.0,1.0,E01003798,Richmond upon Thames,1404,12.96,0.079,164.0,2.0,1921427.0,London
1.0,0.0,E01003799,Richmond upon Thames,1572,11.64,0.024,113.0,1.0,2074062.0,London
2.0,0.0,E01003800,Richmond upon Thames,1504,20.28,0.106,65.0,,2536093.0,London
22.0,15.0,E01003801,Richmond upon Thames,1282,21.06,0.024,114.0,,1489051.0,London
5.0,5.0,E01003564,Newham,2367,83.14,0.162,168.0,1.0,378610.0,London
,,E01003802,Richmond upon Thames,1388,28.6,0.026,60.0,1.0,1472991.0,London
27.0,24.0,E01003565,Newham,2091,85.46,0.158,145.0,10.0,,London
,,E01003803,Richmond upon Thames,1555,31.32,0.185,173.0,2.0,816109.0,London
265.0,176.0,E01003566,Newham,1965,88.75,0.158,409.0,26.0,,London
7.0,6.0,E01003804,Richmond upon Thames,1904,18.54,0.047,106.0,,1060741.0,London
6.0,2.0,E01003567,Newham,1938,84.42,0.21,233.0,21.0,431786.0,London
4.0,1.0,E01003805,Richmond upon Thames,1726,11.7,0.01,81.0,5.0,2014932.0,London
2.0,2.0,E01003568,Newham,2585,87.27,0.139,115.0,4.0,459000.0,London
22.0,17.0,E01003569,Newham,2465,87.55,0.162,609.0,19.0,,London
27.0,10.0,E01003570,Newham,1908,85.17,0.164,430.0,30.0,545151.0,London
46.0,35.0,E01003571,Newham,2278,87.09,0.177,204.0,16.0,386389.0,London
5.0,1.0,E01003572,Newham,1674,84.59,0.183,112.0,5.0,445300.0,London
12.0,12.0,E01003573,Newham,2330,90.04,0.147,182.0,3.0,401357.0,London
33.0,18.0,E01003574,Newham,2550,83.53,0.184,191.0,6.0,456101.0,London
7.0,4.0,E01003575,Newham,1663,82.2,0.195,208.0,7.0,407035.0,London
125.0,108.0,E01003576,Newham,1801,81.95,0.228,209.0,13.0,321604.0,London
68.0,52.0,E01003577,Newham,2386,84.37,0.251,191.0,8.0,,London
52.0,34.0,E01003578,Newham,1998,76.93,0.13,332.0,12.0,364752.0,London
1.0,1.0,E01003579,Newham,1986,87.21,0.15,90.0,1.0,448000.0,London
41.0,35.0,E01003580,Newham,2003,82.68,0.196,155.0,15.0,338445.0,London
2.0,1.0,E01003581,Newham,1802,83.91,0.147,105.0,6.0,,London
13.0,10.0,E01003582,Newham,1595,83.07,0.197,213.0,11.0,442875.0,London
2.0,1.0,E01003583,Newham,2099,81.37,0.171,78.0,,399569.0,London
19.0,15.0,E01003584,Newham,1921,68.66,0.181,142.0,6.0,716319.0,London
13.0,12.0,E01003585,Newham,1631,86.33,0.156,119.0,2.0,484286.0,London
10.0,5.0,E01003586,Newham,1834,83.1,0.173,124.0,3.0,547283.0,London
280.0,204.0,E01003587,Newham,2485,78.55,0.192,316.0,18.0,397711.0,London
,,E01003588,Newham,1557,83.49,0.183,25.0,,417167.0,London
19.0,16.0,E01003589,Newham,1855,81.24,0.165,206.0,16.0,480000.0,London
15.0,7.0,E01003806,Richmond upon Thames,1473,10.52,0.019,82.0,2.0,1940061.0,London
137.0,93.0,E01003622,Newham,1821,79.79,0.178,230.0,9.0,,London
2.0,1.0,E01003828,Richmond upon Thames,1530,17.71,0.041,65.0,,887362.0,London
207.0,179.0,E01003590,Newham,1607,67.52,0.226,245.0,16.0,471334.0,London
5.0,2.0,E01003737,Redbridge,2969,88.95,0.12,120.0,8.0,757283.0,London
4.0,3.0,E01003807,Richmond upon Thames,1965,20.51,0.067,247.0,,711552.0,London
7.0,6.0,E01003623,Newham,1759,76.69,0.179,132.0,5.0,345545.0,London
1.0,0.0,E01003829,Richmond upon Thames,1689,21.79,0.167,237.0,5.0,489339.0,London
107.0,75.0,E01003591,Newham,2254,82.61,0.21,321.0,26.0,376025.0,London
8.0,6.0,E01003738,Redbridge,2378,83.35,0.108,205.0,6.0,524166.0,London
3.0,3.0,E01003808,Richmond upon Thames,1895,13.14,0.053,123.0,3.0,949384.0,London
17.0,16.0,E01003624,Newham,1692,73.29,0.195,128.0,5.0,403421.0,London
5.0,4.0,E01003830,Richmond upon Thames,1857,23.75,0.066,87.0,,830574.0,London
94.0,68.0,E01003592,Newham,1890,71.16,0.2,184.0,8.0,438573.0,London
72.0,54.0,E01003739,Redbridge,2395,83.8,0.173,265.0,7.0,445946.0,London
3.0,0.0,E01003809,Richmond upon Thames,1714,16.45,0.024,79.0,1.0,1554206.0,London
31.0,21.0,E01003625,Newham,1687,77.06,0.14,166.0,12.0,383083.0,London
,,E01003831,Richmond upon Thames,1679,27.58,0.057,82.0,2.0,498789.0,London
17.0,12.0,E01003593,Newham,1508,65.98,0.216,220.0,11.0,385924.0,London
23.0,20.0,E01003740,Redbridge,2221,83.61,0.112,168.0,11.0,564450.0,London
2.0,2.0,E01003810,Richmond upon Thames,1632,13.17,0.058,73.0,1.0,925558.0,London
10.0,9.0,E01003626,Newham,1685,80.06,0.111,101.0,9.0,,London
6.0,3.0,E01003832,Richmond upon Thames,1485,26.53,0.234,168.0,4.0,365078.0,London
6.0,6.0,E01003594,Newham,1826,68.62,0.19,145.0,10.0,449597.0,London
6.0,5.0,E01003741,Redbridge,2046,74.98,0.111,171.0,6.0,387329.0,London
,,E01003811,Richmond upon Thames,1843,13.24,0.044,54.0,1.0,844762.0,London
,,E01003627,Newham,1526,84.21,0.193,62.0,7.0,306399.0,London
4.0,1.0,E01003833,Richmond upon Thames,1477,23.36,0.119,167.0,1.0,424903.0,London
53.0,31.0,E01003595,Newham,1810,66.02,0.183,140.0,12.0,312643.0,London
36.0,26.0,E01003742,Redbridge,2374,79.82,0.135,146.0,4.0,487240.0,London
3.0,0.0,E01003812,Richmond upon Thames,1853,14.73,0.062,113.0,2.0,782117.0,London
23.0,10.0,E01003628,Newham,1694,75.56,0.125,119.0,4.0,410952.0,London
30.0,25.0,E01003834,Richmond upon Thames,1601,16.18,0.048,127.0,3.0,740849.0,London
38.0,31.0,E01003596,Newham,1719,71.9,0.146,162.0,2.0,433530.0,London
7.0,5.0,E01003743,Redbridge,1906,81.22,0.152,107.0,6.0,473675.0,London
7.0,4.0,E01003813,Richmond upon Thames,1616,12.87,0.029,55.0,,1080516.0,London
,,E01003629,Newham,1946,72.56,0.163,53.0,7.0,278192.0,London
3.0,2.0,E01003835,Richmond upon Thames,1645,13.01,0.024,75.0,,963808.0,London
,,E01003597,Newham,2189,81.54,0.169,108.0,3.0,390350.0,London
3.0,2.0,E01003744,Redbridge,1453,29.39,0.051,47.0,,668052.0,London
2.0,1.0,E01003814,Richmond upon Thames,1785,15.29,0.074,76.0,2.0,752694.0,London
50.0,42.0,E01003630,Newham,1891,70.23,0.208,224.0,10.0,442406.0,London
1.0,0.0,E01003836,Richmond upon Thames,1384,13.95,0.093,70.0,2.0,922752.0,London
27.0,20.0,E01003598,Newham,1893,75.44,0.234,158.0,6.0,297250.0,London
,,E01003745,Redbridge,1415,40.14,0.026,58.0,,1313258.0,London
2.0,2.0,E01003815,Richmond upon Thames,1989,14.33,0.081,160.0,1.0,633022.0,London
41.0,31.0,E01003631,Newham,1868,59.42,0.176,188.0,14.0,395568.0,London
1.0,1.0,E01003632,Newham,2424,58.13,0.121,129.0,14.0,465769.0,London
40.0,35.0,E01003633,Newham,1857,73.99,0.249,203.0,31.0,,London
79.0,64.0,E01003634,Newham,1754,69.33,0.184,127.0,17.0,384750.0,London
67.0,45.0,E01003635,Newham,1823,54.03,0.128,215.0,14.0,531418.0,London
113.0,98.0,E01003636,Newham,2197,69.82,0.213,293.0,42.0,344342.0,London
9.0,5.0,E01003637,Newham,1887,54.48,0.11,103.0,5.0,531100.0,London
44.0,27.0,E01033579,Newham,1885,47.27,0.054,468.0,26.0,418118.0,London
10.0,6.0,E01033580,Newham,1412,43.27,0.03,171.0,10.0,399802.0,London
28.0,19.0,E01033581,Newham,1923,60.01,0.195,192.0,7.0,340062.0,London
17.0,12.0,E01033582,Newham,1449,42.93,0.039,140.0,17.0,312628.0,London
37.0,22.0,E01033584,Newham,1706,64.95,0.278,125.0,7.0,,London
76.0,59.0,E01033586,Newham,2098,57.96,0.201,277.0,21.0,,London
108.0,92.0,E01034199,Newham,1816,66.69,,19.0,4.0,,London
279.0,125.0,E01034200,Newham,1568,60.46,,58.0,2.0,,London
38.0,34.0,E01034201,Newham,1450,77.86,,7.0,1.0,,London
71.0,32.0,E01034202,Newham,1645,68.57,,9.0,1.0,,London
98.0,58.0,E01034203,Newham,1360,78.38,,7.0,,,London
11.0,11.0,E01034204,Newham,1996,74.55,,6.0,,,London
86.0,71.0,E01034205,Newham,1554,52.45,,37.0,1.0,,London
49.0,38.0,E01034206,Newham,1767,67.4,,9.0,1.0,,London
13.0,9.0,E01034207,Newham,1536,51.5,,9.0,,,London
36.0,29.0,E01034208,Newham,1943,65.21,,8.0,,,London
54.0,30.0,E01034209,Newham,1479,57.07,,15.0,,,London
9.0,5.0,E01034210,Newham,1535,53.62,,10.0,,,London
30.0,17.0,E01034211,Newham,1437,49.2,,11.0,1.0,,London
8.0,3.0,E01034212,Newham,1923,57.25,,9.0,,,London
20.0,9.0,E01034213,Newham,1786,55.21,,8.0,,,London
68.0,32.0,E01034214,Newham,1564,48.85,,5.0,,,London
7.0,4.0,E01034215,Newham,1536,56.71,,6.0,1.0,,London
15.0,11.0,E01034216,Newham,1703,51.91,,2.0,,,London
54.0,28.0,E01034217,Newham,2045,51.15,,14.0,1.0,,London
103.0,77.0,E01034218,Newham,1821,60.9,,6.0,,,London
18.0,15.0,E01034219,Newham,1888,58.16,,6.0,,,London
487.0,255.0,E01034220,Newham,1235,54.57,,134.0,7.0,,London
138.0,65.0,E01034221,Newham,1781,62.04,,22.0,,,London
14.0,6.0,E01034222,Newham,1528,56.35,,28.0,4.0,,London
27.0,19.0,E01034223,Newham,1378,53.19,,6.0,,,London
65.0,50.0,E01034224,Newham,1752,66.44,,17.0,1.0,,London
27.0,20.0,E01034225,Newham,1502,59.45,,14.0,1.0,,London
8.0,6.0,E01003746,Redbridge,1622,26.82,0.035,91.0,2.0,669064.0,London
,,E01003747,Redbridge,1361,34.46,0.042,26.0,,1094091.0,London
2.0,2.0,E01003748,Redbridge,1637,33.66,0.031,171.0,3.0,1216889.0,London
,,E01003749,Redbridge,1766,34.94,0.053,46.0,,543258.0,London
16.0,7.0,E01003750,Redbridge,1911,32.29,0.083,173.0,8.0,487330.0,London
39.0,30.0,E01003751,Redbridge,2273,75.41,0.112,151.0,6.0,432140.0,London
23.0,12.0,E01003752,Redbridge,2771,80.12,0.103,187.0,10.0,475586.0,London
15.0,12.0,E01003753,Redbridge,1987,79.97,0.097,86.0,2.0,412280.0,London
13.0,9.0,E01003754,Redbridge,1722,81.65,0.119,107.0,,448989.0,London
403.0,347.0,E01003755,Redbridge,2413,85.58,0.136,298.0,10.0,472834.0,London
7.0,6.0,E01003756,Redbridge,2500,84.88,0.13,174.0,5.0,532077.0,London
51.0,31.0,E01003757,Redbridge,2143,79.51,0.152,203.0,11.0,412749.0,London
4.0,2.0,E01003759,Redbridge,1587,40.2,0.035,55.0,1.0,848097.0,London
7.0,2.0,E01003760,Redbridge,1898,46.58,0.082,75.0,1.0,410571.0,London
5.0,3.0,E01003761,Redbridge,1826,62.21,0.292,195.0,6.0,260133.0,London
6.0,1.0,E01003762,Redbridge,1730,34.28,0.071,148.0,2.0,554892.0,London
12.0,9.0,E01003816,Richmond upon Thames,1737,17.04,0.057,144.0,12.0,1874385.0,London
4.0,3.0,E01003763,Redbridge,2008,62.45,0.062,188.0,,548409.0,London
243.0,221.0,E01003599,Newham,1649,81.5,0.201,293.0,25.0,479311.0,London
31.0,10.0,E01003817,Richmond upon Thames,1987,21.84,0.064,225.0,7.0,798379.0,London
57.0,35.0,E01003764,Redbridge,2103,34.28,0.076,119.0,5.0,585973.0,London
97.0,63.0,E01003600,Newham,1627,70.74,0.204,164.0,14.0,309600.0,London
6.0,3.0,E01003837,Richmond upon Thames,2058,16.76,0.054,126.0,1.0,909284.0,London
13.0,3.0,E01003818,Richmond upon Thames,1608,22.51,0.076,53.0,1.0,561094.0,London
4.0,4.0,E01003765,Redbridge,1939,41.0,0.057,156.0,1.0,550521.0,London
80.0,36.0,E01003601,Newham,2204,65.43,0.204,734.0,12.0,422850.0,London
4.0,1.0,E01003838,Richmond upon Thames,1785,15.57,0.052,74.0,1.0,974993.0,London
8.0,6.0,E01003819,Richmond upon Thames,1775,23.61,0.208,114.0,5.0,597919.0,London
,,E01003766,Redbridge,2178,76.49,0.137,115.0,9.0,407368.0,London
74.0,64.0,E01003767,Redbridge,2195,76.72,0.128,307.0,15.0,442573.0,London
23.0,11.0,E01003768,Redbridge,1921,77.46,0.203,269.0,12.0,553500.0,London
74.0,43.0,E01003769,Redbridge,1877,82.31,0.156,426.0,20.0,449194.0,London
84.0,62.0,E01003770,Redbridge,2886,77.79,0.108,732.0,13.0,425007.0,London
54.0,35.0,E01003771,Redbridge,1792,79.74,0.132,260.0,8.0,448369.0,London
47.0,36.0,E01003772,Redbridge,1812,79.75,0.146,147.0,6.0,479483.0,London
14.0,12.0,E01003773,Redbridge,1828,78.61,0.112,119.0,8.0,463129.0,London
7.0,4.0,E01003774,Redbridge,1936,29.49,0.058,106.0,4.0,616050.0,London
,,E01003775,Redbridge,1658,44.51,0.042,74.0,1.0,777284.0,London
10.0,1.0,E01003776,Redbridge,1741,33.14,0.189,204.0,3.0,493011.0,London
15.0,13.0,E01003777,Redbridge,1826,29.57,0.042,232.0,6.0,733169.0,London
27.0,16.0,E01003778,Redbridge,1942,31.77,0.06,292.0,10.0,530757.0,London
5.0,2.0,E01003779,Redbridge,1645,27.72,0.1,58.0,1.0,624206.0,London
,,E01003780,Redbridge,1561,58.81,0.027,44.0,1.0,1129920.0,London
